date,1. open,2. high,3. low,4. close,5. volume
2021-04-12 12:55:00,142.675,142.9,142.608,142.8985,9260.0
2021-04-12 12:54:00,142.8245,142.83,142.7,142.7,4084.0
2021-04-12 12:53:00,142.48,142.8778,142.48,142.8431,3294.0
2021-04-12 12:52:00,142.715,142.9222,142.2501,142.2501,12859.0
2021-04-12 12:51:00,143.2075,143.2075,142.3975,142.3975,10523.0
2021-04-12 12:50:00,143.31,143.47,143.21,143.21,6551.0
2021-04-12 12:49:00,143.49,143.5,142.9414,143.0401,10107.0
2021-04-12 12:48:00,143.24,143.5,143.205,143.3703,11305.0
2021-04-12 12:47:00,143.22,143.34,143.22,143.23,2936.0
2021-04-12 12:46:00,143.34,143.5,143.08,143.32,9264.0
2021-04-12 12:45:00,143.14,143.5,143.14,143.5,17552.0
2021-04-12 12:44:00,142.9868,143.2206,142.9868,143.14,8970.0
2021-04-12 12:43:00,142.82,143.0,142.82,142.925,14231.0
2021-04-12 12:42:00,142.7,142.9,142.7,142.8,7254.0
2021-04-12 12:41:00,142.3701,142.8,142.3701,142.8,3727.0
2021-04-12 12:40:00,142.54,142.6,142.21,142.335,5393.0
2021-04-12 12:39:00,142.4858,142.54,142.2,142.54,10736.0
2021-04-12 12:38:00,142.5,142.54,142.2901,142.42,9330.0
2021-04-12 12:37:00,142.45,142.8,142.377,142.62,11763.0
2021-04-12 12:36:00,142.0,142.61,141.88,142.4267,21542.0
2021-04-12 12:35:00,142.6,142.75,142.1,142.12,9857.0
2021-04-12 12:34:00,142.49,142.7,142.49,142.6,7627.0
2021-04-12 12:33:00,142.67,142.74,142.52,142.52,6192.0
2021-04-12 12:32:00,142.51,142.6762,142.4379,142.5,6503.0
2021-04-12 12:31:00,143.165,143.165,142.51,142.52,14905.0
2021-04-12 12:30:00,143.09,143.24,143.09,143.0901,15093.0
2021-04-12 12:29:00,143.229,143.23,143.0609,143.0609,4211.0
2021-04-12 12:28:00,143.0,143.26,142.8862,143.26,6454.0
2021-04-12 12:27:00,143.2,143.24,142.7801,143.0,9000.0
2021-04-12 12:26:00,142.95,143.3999,142.875,143.14,12518.0
2021-04-12 12:25:00,142.8899,142.99,142.63,142.84,14625.0
2021-04-12 12:24:00,142.5,142.69,142.04,142.69,20349.0
2021-04-12 12:23:00,143.25,143.25,142.555,142.5648,22887.0
2021-04-12 12:22:00,142.91,143.42,142.91,143.35,11464.0
2021-04-12 12:21:00,142.84,142.99,142.6,142.99,7405.0
2021-04-12 12:20:00,142.83,143.14,142.7175,142.91,8608.0
2021-04-12 12:19:00,142.87,143.0,142.6,142.84,10170.0
2021-04-12 12:18:00,142.8,142.89,142.67,142.67,6709.0
2021-04-12 12:17:00,142.5,142.98,142.5,142.8899,10017.0
2021-04-12 12:16:00,142.11,142.68,142.11,142.4972,11582.0
2021-04-12 12:15:00,141.7201,142.4,141.7201,142.1,28371.0
2021-04-12 12:14:00,143.39,143.4,141.72,141.73,45907.0
2021-04-12 12:13:00,143.897,143.897,143.2719,143.2952,24237.0
2021-04-12 12:12:00,143.76,143.9,143.6,143.855,9875.0
2021-04-12 12:11:00,143.69,143.77,143.61,143.7055,10264.0
2021-04-12 12:10:00,143.3368,143.65,143.3368,143.65,10124.0
2021-04-12 12:09:00,143.215,143.49,143.1738,143.37,5432.0
2021-04-12 12:08:00,143.03,143.23,143.0,143.1505,6150.0
2021-04-12 12:07:00,143.4,143.61,143.0101,143.0101,10277.0
2021-04-12 12:06:00,143.725,143.8,143.425,143.5865,5846.0
2021-04-12 12:05:00,143.58,143.83,143.5,143.77,9261.0
2021-04-12 12:04:00,143.905,143.967,143.61,143.74,16275.0
2021-04-12 12:03:00,144.1,144.1899,143.82,143.8613,6756.0
2021-04-12 12:02:00,143.9896,144.15,143.8169,143.875,11497.0
2021-04-12 12:01:00,143.53,143.9,143.1931,143.9,12314.0
2021-04-12 12:00:00,143.55,143.61,143.1901,143.46,10075.0
2021-04-12 11:59:00,143.5354,143.7772,143.5001,143.6,7020.0
2021-04-12 11:58:00,144.0,144.0075,143.72,143.72,11856.0
2021-04-12 11:57:00,144.01,144.32,143.8,143.8,16742.0
2021-04-12 11:56:00,143.78,144.32,143.6201,144.1,25238.0
2021-04-12 11:55:00,143.66,144.0,143.66,143.79,14476.0
2021-04-12 11:54:00,143.855,144.0,143.66,143.7291,9147.0
2021-04-12 11:53:00,143.29,144.1,143.0,144.0,43198.0
2021-04-12 11:52:00,143.29,143.48,143.1301,143.32,13636.0
2021-04-12 11:51:00,142.77,143.39,142.55,143.38,22033.0
2021-04-12 11:50:00,142.8,143.0,142.51,142.71,13148.0
2021-04-12 11:49:00,142.52,142.8,142.0,142.8,26920.0
2021-04-12 11:48:00,142.405,142.83,142.3101,142.53,7665.0
2021-04-12 11:47:00,142.78,143.11,142.31,142.32,26792.0
2021-04-12 11:46:00,143.4666,143.4666,142.58,142.705,40043.0
2021-04-12 11:45:00,143.105,143.38,143.05,143.38,8014.0
2021-04-12 11:44:00,143.15,143.31,142.98,143.02,18317.0
2021-04-12 11:43:00,143.259,143.4953,142.98,143.15,27790.0
2021-04-12 11:42:00,143.56,143.56,142.99,143.5,44934.0
2021-04-12 11:41:00,144.19,144.19,143.3146,143.43,32275.0
2021-04-12 11:40:00,144.77,144.93,143.53,143.9678,32022.0
2021-04-12 11:39:00,144.13,144.87,143.9101,144.75,29142.0
2021-04-12 11:38:00,144.14,144.5,143.82,144.31,24256.0
2021-04-12 11:37:00,144.0,144.32,143.99,144.2,25713.0
2021-04-12 11:36:00,143.3999,144.2,143.2101,143.97,27744.0
2021-04-12 11:35:00,143.25,143.44,143.04,143.4,13889.0
2021-04-12 11:34:00,143.6,143.67,143.25,143.4,10605.0
2021-04-12 11:33:00,143.5,143.68,143.3501,143.59,14781.0
2021-04-12 11:32:00,143.73,143.98,143.5,143.6806,17049.0
2021-04-12 11:31:00,143.705,143.9325,143.52,143.74,20206.0
2021-04-12 11:30:00,143.8599,143.8599,143.41,143.7981,12153.0
2021-04-12 11:29:00,143.79,144.28,143.618,143.8599,37839.0
2021-04-12 11:28:00,142.6086,143.67,142.6086,143.615,29315.0
2021-04-12 11:27:00,143.16,143.2499,142.55,142.55,59965.0
2021-04-12 11:26:00,143.565,144.0,143.0501,143.11,24532.0
2021-04-12 11:25:00,143.0798,143.6477,142.98,143.575,37090.0
2021-04-12 11:24:00,143.1901,143.1901,142.99,143.1235,17739.0
2021-04-12 11:23:00,143.1,143.38,143.01,143.325,11741.0
2021-04-12 11:22:00,143.43,143.58,142.98,143.065,25674.0
2021-04-12 11:21:00,143.954,144.005,143.1,143.5,36159.0
2021-04-12 11:20:00,143.77,144.28,143.52,143.91,44675.0
2021-04-12 11:19:00,143.1,144.0,142.95,144.0,67286.0
2021-04-12 11:18:00,143.32,143.3785,143.0,143.1,22031.0
2021-04-12 11:17:00,143.03,143.37,143.0,143.37,23417.0
2021-04-12 11:16:00,143.37,143.77,143.0,143.1,43353.0
2021-04-12 11:15:00,143.13,143.5,142.81,143.235,22761.0
2021-04-12 11:14:00,143.0974,143.3,142.851,143.01,20332.0
2021-04-12 11:13:00,142.6828,143.29,142.51,143.1,27296.0
2021-04-12 11:12:00,141.85,142.64,141.84,142.528,15324.0
2021-04-12 11:11:00,142.24,142.3618,141.81,141.94,21347.0
2021-04-12 11:10:00,142.32,142.7343,141.92,142.5,31210.0
2021-04-12 11:09:00,142.08,142.46,142.0634,142.32,10886.0
2021-04-12 11:08:00,142.37,142.72,142.0301,142.31,29426.0
2021-04-12 11:07:00,142.5001,142.9614,142.37,142.3701,38542.0
2021-04-12 11:06:00,143.4358,143.73,142.51,142.5673,43159.0
2021-04-12 11:05:00,143.13,143.67,143.0601,143.4304,37305.0
2021-04-12 11:04:00,142.911,143.2366,142.5,143.1625,32921.0
2021-04-12 11:03:00,142.5,143.5,141.995,143.0277,45860.0
2021-04-12 11:02:00,142.66,143.168,142.2893,142.42,44242.0
2021-04-12 11:01:00,142.5759,143.0,142.37,142.7411,46089.0
2021-04-12 11:00:00,142.24,142.7848,142.0,142.6,73576.0
2021-04-12 10:59:00,141.22,142.35,141.03,142.0701,70939.0
2021-04-12 10:58:00,140.01,141.3,140.0,141.25,30535.0
2021-04-12 10:57:00,139.99,140.46,139.77,140.3056,31999.0
2021-04-12 10:56:00,139.29,140.225,139.2,139.885,54321.0
2021-04-12 10:55:00,139.51,139.51,139.0,139.06,49032.0
2021-04-12 10:54:00,140.475,140.75,139.5,139.7299,51011.0
2021-04-12 10:53:00,141.1201,141.47,140.01,140.756,48072.0
2021-04-12 10:52:00,140.9495,141.47,140.85,141.26,35016.0
2021-04-12 10:51:00,141.2152,141.25,140.56,140.93,38005.0
2021-04-12 10:50:00,141.2768,141.52,140.86,141.065,27709.0
2021-04-12 10:49:00,140.925,141.75,140.86,141.3174,58576.0
2021-04-12 10:48:00,140.2373,141.0,140.23,140.925,67121.0
2021-04-12 10:47:00,139.5699,140.3858,139.2825,140.265,42609.0
2021-04-12 10:46:00,139.99,140.0,139.26,139.31,38189.0
2021-04-12 10:45:00,139.34,140.17,139.29,139.9849,31506.0
2021-04-12 10:44:00,139.4929,139.9333,139.26,139.34,26345.0
2021-04-12 10:43:00,139.88,140.182,139.2904,139.57,47200.0
2021-04-12 10:42:00,139.8228,139.85,139.0,139.85,53016.0
2021-04-12 10:41:00,139.74,140.24,139.2,139.81,80859.0
2021-04-12 10:40:00,140.0,140.75,139.31,139.75,92168.0
2021-04-12 10:39:00,140.63,140.725,140.0,140.0008,64516.0
2021-04-12 10:38:00,140.762,141.0,140.12,140.8333,38292.0
2021-04-12 10:37:00,141.5499,141.5499,140.75,140.75,33846.0
2021-04-12 10:36:00,141.65,141.9065,141.4,141.4,15714.0
2021-04-12 10:35:00,141.83,142.28,141.25,141.25,28269.0
2021-04-12 10:34:00,141.9821,142.2809,141.011,141.8663,36841.0
2021-04-12 10:33:00,142.1755,142.4,141.5562,141.8101,16155.0
2021-04-12 10:32:00,142.3,142.3,141.5,142.13,35382.0
2021-04-12 10:31:00,142.95,143.5,142.26,142.3219,44448.0
2021-04-12 10:30:00,142.44,142.84,141.72,142.771,53035.0
2021-04-12 10:29:00,142.46,142.87,142.28,142.4199,35011.0
2021-04-12 10:28:00,142.7499,143.0,142.0705,142.48,79233.0
2021-04-12 10:27:00,141.03,142.689,140.8958,142.56,90612.0
2021-04-12 10:26:00,140.6824,141.29,140.0,141.2086,68369.0
2021-04-12 10:25:00,140.03,141.19,140.0,140.67,143532.0
2021-04-12 10:24:00,141.045,141.4,140.025,140.03,56907.0
2021-04-12 10:23:00,142.25,142.43,140.69,140.78,77667.0
2021-04-12 10:22:00,141.465,142.24,141.2027,142.1,49922.0
2021-04-12 10:21:00,141.6001,142.47,141.19,141.445,42770.0
2021-04-12 10:20:00,141.75,142.5329,141.41,141.9,52294.0
2021-04-12 10:19:00,143.3,143.42,141.7,141.7005,81083.0
2021-04-12 10:18:00,144.3227,144.41,143.15,143.39,37516.0
2021-04-12 10:17:00,144.245,145.25,144.0,144.405,28067.0
2021-04-12 10:16:00,144.85,145.04,144.0,144.37,33181.0
2021-04-12 10:15:00,145.18,145.5,144.43,144.9,51255.0
2021-04-12 10:14:00,145.5194,145.75,145.21,145.38,26190.0
2021-04-12 10:13:00,145.0182,145.8899,145.0001,145.52,21776.0
2021-04-12 10:12:00,145.33,145.89,145.0,145.17,36071.0
2021-04-12 10:11:00,146.77,146.985,145.31,145.33,35516.0
2021-04-12 10:10:00,145.7707,147.1,145.7707,146.8,42584.0
2021-04-12 10:09:00,146.53,147.0,145.71,145.92,60063.0
2021-04-12 10:08:00,147.4469,147.82,146.21,146.6999,90691.0
2021-04-12 10:07:00,146.0249,147.49,145.8154,147.29,108733.0
2021-04-12 10:06:00,145.1343,146.45,144.952,146.0,104309.0
2021-04-12 10:05:00,143.82,145.36,143.0,145.1724,96715.0
2021-04-12 10:04:00,143.021,143.99,142.63,143.9,68586.0
2021-04-12 10:03:00,144.0001,144.8899,142.5998,143.19,95539.0
2021-04-12 10:02:00,144.3,145.2864,143.631,144.1408,168036.0
2021-04-12 10:01:00,142.26,144.33,142.1701,144.0,164783.0
2021-04-12 10:00:00,142.05,142.69,141.0001,142.345,137831.0
2021-04-12 09:59:00,143.23,143.3699,140.39,142.42,232440.0
2021-04-12 09:58:00,145.05,145.3333,143.18,143.3699,182403.0
2021-04-12 09:57:00,145.57,146.99,145.0,145.27,137425.0
2021-04-12 09:56:00,147.564,147.715,145.57,145.57,154889.0
2021-04-12 09:55:00,149.6597,150.0,147.55,147.55,87607.0
2021-04-12 09:54:00,150.51,150.7,149.35,149.9267,39580.0
2021-04-12 09:53:00,151.08,151.2703,150.0,150.35,64196.0
2021-04-12 09:52:00,148.99,151.42,148.96,151.08,103967.0
2021-04-12 09:51:00,150.01,150.5991,148.58,148.76,150823.0
2021-04-12 09:50:00,150.58,151.78,150.0,150.01,69805.0
2021-04-12 09:49:00,152.3,152.56,150.0,150.9067,161630.0
2021-04-12 09:48:00,152.7985,152.88,152.2001,152.2001,44293.0
2021-04-12 09:47:00,152.02,152.88,151.5001,152.6838,53547.0
2021-04-12 09:46:00,152.91,153.1299,150.0501,152.01,142645.0
2021-04-12 09:45:00,155.315,155.3999,152.33,152.86,123795.0
2021-04-12 09:44:00,157.36,157.4208,154.42,155.315,114900.0
2021-04-12 09:43:00,158.0,158.1601,157.01,157.18,43152.0
2021-04-12 09:42:00,158.8767,158.9823,158.0,158.0501,51357.0
2021-04-12 09:41:00,159.26,160.34,158.6,158.6,30182.0
2021-04-12 09:40:00,160.851,160.851,158.6,159.5,45515.0
2021-04-12 09:39:00,160.8306,161.1,159.68,160.625,30938.0
2021-04-12 09:38:00,161.9699,162.419,160.21,161.0,39065.0
2021-04-12 09:37:00,160.93,163.1862,160.93,161.78,62229.0
2021-04-12 09:36:00,163.15,163.9,158.53,161.15,110361.0
2021-04-12 09:35:00,161.0,163.38,160.51,163.3414,67750.0
2021-04-12 09:34:00,160.0,161.98,160.0,160.9545,108079.0
2021-04-12 09:33:00,158.99,160.0,158.06,159.8,38981.0
2021-04-12 09:32:00,157.0,159.0,156.5993,158.99,35213.0
2021-04-12 09:31:00,158.11,158.99,156.4401,156.56,130740.0
2021-04-12 09:30:00,159.23,159.24,158.11,158.11,4182.0
2021-04-12 09:29:00,158.4,159.22,158.4,159.06,3140.0
2021-04-12 09:28:00,158.0,158.32,158.0,158.0501,2281.0
2021-04-12 09:27:00,157.4,157.85,157.34,157.85,2701.0
2021-04-12 09:26:00,157.35,157.4,157.25,157.25,1450.0
2021-04-12 09:24:00,157.33,157.35,157.33,157.35,1611.0
2021-04-12 09:23:00,157.02,157.02,157.02,157.02,858.0
2021-04-12 09:22:00,157.2,157.2,157.2,157.2,459.0
2021-04-12 09:21:00,157.21,157.21,157.21,157.21,534.0
2021-04-12 09:20:00,157.2,157.2,157.2,157.2,1077.0
2021-04-12 09:19:00,157.03,157.03,157.0,157.03,1107.0
2021-04-12 09:17:00,156.9,157.0,156.9,157.0,805.0
2021-04-12 09:16:00,157.03,157.03,156.97,156.99,3687.0
2021-04-12 09:15:00,157.12,157.12,157.0101,157.0101,1307.0
2021-04-12 09:14:00,157.12,157.2,157.12,157.2,608.0
2021-04-12 09:13:00,157.35,157.35,157.35,157.35,887.0
2021-04-12 09:12:00,157.39,157.39,157.12,157.35,1127.0
2021-04-12 09:11:00,157.2,157.2,157.2,157.2,376.0
2021-04-12 09:10:00,157.33,157.35,157.33,157.35,838.0
2021-04-12 09:05:00,157.58,157.58,157.02,157.02,1218.0
2021-04-12 09:04:00,157.01,157.01,157.01,157.01,1048.0
2021-04-12 09:01:00,157.005,157.005,156.8,156.8,2233.0
2021-04-12 09:00:00,157.31,157.31,157.0,157.0,1109.0
2021-04-12 08:59:00,157.45,157.51,157.1001,157.1001,4361.0
2021-04-12 08:58:00,157.4999,157.4999,157.4999,157.4999,261.0
2021-04-12 08:57:00,157.5,157.5,157.45,157.45,1057.0
2021-04-12 08:54:00,157.5,157.5,157.5,157.5,313.0
2021-04-12 08:53:00,157.5,157.5,157.5,157.5,370.0
2021-04-12 08:47:00,157.32,157.32,157.32,157.32,413.0
2021-04-12 08:45:00,157.91,157.91,157.8,157.8,537.0
2021-04-12 08:43:00,158.0,158.0,158.0,158.0,273.0
2021-04-12 08:42:00,157.5,158.0,157.5,157.54,1867.0
2021-04-12 08:40:00,157.0,157.0,157.0,157.0,407.0
2021-04-12 08:39:00,157.0,157.0,157.0,157.0,2100.0
2021-04-12 08:38:00,156.5301,156.5301,156.51,156.51,1827.0
2021-04-12 08:35:00,156.86,156.86,156.86,156.86,143.0
2021-04-12 08:31:00,157.0,157.01,157.0,157.0,1484.0
2021-04-12 08:30:00,157.4,157.4,157.4,157.4,513.0
2021-04-12 08:29:00,157.38,157.38,157.38,157.38,197.0
2021-04-12 08:25:00,157.06,157.06,157.0101,157.0101,810.0
2021-04-12 08:24:00,157.01,157.01,157.01,157.01,341.0
2021-04-12 08:22:00,157.5,157.5,157.02,157.02,1449.0
2021-04-12 08:19:00,157.8,157.8,157.8,157.8,290.0
2021-04-12 08:17:00,158.0,158.0,158.0,158.0,310.0
2021-04-12 08:16:00,158.0,158.0,158.0,158.0,355.0
2021-04-12 08:15:00,157.99,158.0,157.99,158.0,986.0
2021-04-12 08:14:00,158.0,158.0,158.0,158.0,462.0
2021-04-12 08:11:00,157.7999,157.8,157.7999,157.8,312.0
2021-04-12 08:08:00,157.01,157.01,157.01,157.01,669.0
2021-04-12 08:06:00,157.5,157.5,157.0,157.0,1259.0
2021-04-12 08:03:00,157.3,157.3,157.3,157.3,210.0
2021-04-12 08:02:00,157.3,157.3,157.3,157.3,661.0
2021-04-12 08:01:00,160.34,160.34,156.3,157.5,6314.0
2021-04-12 07:56:00,157.58,157.75,157.58,157.75,1205.0
2021-04-12 07:55:00,157.89,157.89,157.88,157.88,655.0
2021-04-12 07:53:00,157.3,157.58,157.3,157.58,1357.0
2021-04-12 07:52:00,157.3,157.3,157.3,157.3,1225.0
2021-04-12 07:49:00,157.0,157.0,157.0,157.0,443.0
2021-04-12 07:45:00,156.85,157.0,156.85,157.0,882.0
2021-04-12 07:43:00,156.9,157.0,156.9,157.0,676.0
2021-04-12 07:42:00,156.0,156.5,155.5,156.5,4011.0
2021-04-12 07:41:00,156.005,156.005,156.0,156.0,1444.0
2021-04-12 07:40:00,156.34,156.5,156.2,156.2,1383.0
2021-04-12 07:39:00,156.76,156.76,156.31,156.5,2439.0
2021-04-12 07:37:00,157.005,157.005,156.5,156.5,1754.0
2021-04-12 07:36:00,157.24,157.25,157.01,157.01,4382.0
2021-04-12 07:35:00,157.31,157.31,157.24,157.24,4877.0
2021-04-12 07:33:00,158.04,158.04,158.0,158.0,577.0
2021-04-12 07:30:00,158.04,158.04,158.04,158.04,694.0
2021-04-12 07:29:00,158.82,158.82,158.66,158.66,1405.0
2021-04-12 07:27:00,158.71,158.81,158.71,158.81,536.0
2021-04-12 07:26:00,158.35,158.35,158.35,158.35,535.0
2021-04-12 07:25:00,159.46,159.625,158.0,159.01,5787.0
2021-04-12 07:24:00,159.5,159.62,159.5,159.62,888.0
2021-04-12 07:21:00,159.0,159.0,159.0,159.0,538.0
2021-04-12 07:17:00,159.71,159.71,159.71,159.71,518.0
2021-04-12 07:14:00,160.75,160.75,160.75,160.75,335.0
2021-04-12 07:13:00,160.6,161.0,160.6,161.0,768.0
2021-04-12 07:12:00,160.9,160.9,160.9,160.9,434.0
2021-04-12 07:11:00,161.0,161.0,160.9,160.9,506.0
2021-04-12 07:07:00,161.1,161.31,159.9,159.9,1131.0
2021-04-12 07:05:00,159.0,160.0,159.0,160.0,1636.0
2021-04-12 07:04:00,158.57,158.86,158.37,158.57,2267.0
2021-04-12 07:03:00,159.57,159.57,158.57,158.57,2646.0
2021-04-12 07:02:00,160.0,160.0,159.1,159.57,944.0
2021-04-12 07:01:00,161.8,161.8,159.0,159.0,5842.0
2021-04-12 07:00:00,162.0,162.0,162.0,162.0,715.0
2021-04-12 06:57:00,161.6,161.6,161.6,161.6,391.0
2021-04-12 06:53:00,161.56,161.56,161.56,161.56,325.0
2021-04-12 06:48:00,161.5,161.5,161.5,161.5,110.0
2021-04-12 06:46:00,161.5,161.5,161.5,161.5,275.0
2021-04-12 06:43:00,161.72,161.72,161.72,161.72,538.0
2021-04-12 06:42:00,161.72,161.72,161.72,161.72,155.0
2021-04-12 06:37:00,161.9,161.9,161.9,161.9,148.0
2021-04-12 06:35:00,162.0,162.0,162.0,162.0,379.0
2021-04-12 06:18:00,161.5,161.5,161.5,161.5,569.0
2021-04-12 06:16:00,162.51,162.51,162.5,162.5,651.0
2021-04-12 06:13:00,163.5,163.5,163.0,163.0,1318.0
2021-04-12 06:12:00,163.5,163.5,163.5,163.5,242.0
2021-04-12 06:09:00,163.5,163.5,163.5,163.5,396.0
2021-04-12 05:57:00,164.2,164.2,164.2,164.2,343.0
2021-04-12 05:45:00,164.0,164.0,164.0,164.0,344.0
2021-04-12 05:33:00,163.72,164.0,163.72,164.0,672.0
2021-04-12 05:29:00,163.51,163.51,163.51,163.51,539.0
2021-04-12 05:26:00,163.5,163.5,163.5,163.5,227.0
2021-04-12 05:23:00,163.55,163.55,163.55,163.55,272.0
2021-04-12 05:20:00,163.51,163.51,163.47,163.47,211.0
2021-04-12 05:16:00,163.41,163.41,163.41,163.41,296.0
2021-04-12 05:15:00,163.5,163.99,163.01,163.4,1657.0
2021-04-12 05:14:00,163.01,163.01,163.01,163.01,305.0
2021-04-12 05:13:00,164.0,164.0,163.99,163.99,1749.0
2021-04-12 05:08:00,164.9,164.9,164.9,164.9,421.0
2021-04-12 05:02:00,164.0,164.0,164.0,164.0,424.0
2021-04-12 05:00:00,163.99,163.99,163.99,163.99,219.0
2021-04-12 04:49:00,163.39,163.39,163.39,163.39,362.0
2021-04-12 04:47:00,162.96,163.4,162.96,163.39,671.0
2021-04-12 04:45:00,163.0,163.0,163.0,163.0,422.0
2021-04-12 04:42:00,163.0,163.0,163.0,163.0,610.0
2021-04-12 04:38:00,161.9,161.9,161.9,161.9,271.0
2021-04-12 04:37:00,161.9,161.9,161.9,161.9,344.0
2021-04-12 04:33:00,162.0,162.0,162.0,162.0,1686.0
2021-04-12 04:32:00,162.0,162.0,162.0,162.0,785.0
2021-04-12 04:31:00,162.99,163.0,162.98,162.98,640.0
2021-04-12 04:26:00,162.99,163.0,162.99,163.0,1094.0
2021-04-12 04:24:00,161.9,161.9,161.9,161.9,481.0
2021-04-12 04:15:00,161.0,161.0,161.0,161.0,564.0
2021-04-12 04:12:00,162.0,162.0,162.0,162.0,572.0
2021-04-12 04:11:00,162.23,162.23,162.01,162.01,519.0
2021-04-12 04:10:00,162.2,162.8,162.2,162.8,1376.0
2021-04-12 04:09:00,164.0,164.0,163.0,163.0,2599.0
2021-04-12 04:08:00,162.47,162.47,162.47,162.47,1074.0
2021-04-12 04:06:00,159.8,159.8,159.8,159.8,1711.0
2021-04-12 04:04:00,159.0,159.0,159.0,159.0,644.0
2021-04-12 04:03:00,158.8,158.8,158.8,158.8,647.0
2021-04-12 04:01:00,159.0,159.0,159.0,159.0,981.0
2021-04-09 20:00:00,157.25,157.25,157.0,157.0,2180.0
2021-04-09 19:59:00,157.23,157.23,157.23,157.23,957.0
2021-04-09 19:58:00,157.1,157.1,157.1,157.1,568.0
2021-04-09 19:57:00,157.0,157.0,157.0,157.0,329.0
2021-04-09 19:56:00,157.25,157.25,157.25,157.25,389.0
2021-04-09 19:55:00,157.0001,157.0001,157.0001,157.0001,257.0
2021-04-09 19:54:00,157.0,157.0,157.0,157.0,651.0
2021-04-09 19:53:00,157.0,157.01,157.0,157.01,1211.0
2021-04-09 19:47:00,156.95,156.95,156.95,156.95,270.0
2021-04-09 19:45:00,156.85,156.9,156.85,156.9,753.0
2021-04-09 19:43:00,156.84,156.85,156.84,156.85,440.0
2021-04-09 19:36:00,156.81,156.81,156.81,156.81,183.0
2021-04-09 19:34:00,156.88,156.88,156.88,156.88,281.0
2021-04-09 19:29:00,156.77,156.77,156.77,156.77,223.0
2021-04-09 19:28:00,156.8,156.8,156.8,156.8,567.0
2021-04-09 19:26:00,156.8,156.8,156.8,156.8,248.0
2021-04-09 19:19:00,156.75,156.75,156.75,156.75,148.0
2021-04-09 19:18:00,156.9,156.9,156.9,156.9,436.0
2021-04-09 19:14:00,156.9,156.9,156.9,156.9,400.0
2021-04-09 19:13:00,156.9,156.9,156.9,156.9,177.0
2021-04-09 19:11:00,156.87,156.9,156.87,156.9,745.0
2021-04-09 19:10:00,156.83,156.83,156.83,156.83,125.0
2021-04-09 19:05:00,156.73,156.73,156.73,156.73,342.0
2021-04-09 18:57:00,156.9,156.9,156.9,156.9,181.0
2021-04-09 18:56:00,156.8999,156.8999,156.8999,156.8999,693.0
2021-04-09 18:54:00,156.9,156.9,156.9,156.9,208.0
2021-04-09 18:53:00,156.89,156.89,156.89,156.89,478.0
2021-04-09 18:52:00,156.89,156.9,156.89,156.9,477.0
2021-04-09 18:50:00,156.92,156.92,156.92,156.92,112.0
2021-04-09 18:49:00,156.92,156.92,156.92,156.92,163.0
2021-04-09 18:42:00,156.88,156.88,156.88,156.88,306.0
2021-04-09 18:39:00,156.7,156.7,156.7,156.7,336.0
2021-04-09 18:36:00,156.8,156.8,156.8,156.8,119.0
2021-04-09 18:22:00,156.93,156.93,156.93,156.93,331.0
2021-04-09 18:13:00,156.65,156.65,156.65,156.65,318.0
2021-04-09 18:10:00,156.51,156.51,156.51,156.51,584.0
2021-04-09 18:08:00,156.95,156.95,156.95,156.95,217.0
2021-04-09 18:02:00,156.5,156.5,156.5,156.5,365.0
2021-04-09 18:01:00,156.35,156.35,156.35,156.35,112.0
2021-04-09 18:00:00,156.23,156.5,156.23,156.5,1311.0
2021-04-09 17:59:00,156.39,156.48,156.23,156.48,1398.0
2021-04-09 17:58:00,156.25,156.48,156.25,156.48,1146.0
2021-04-09 17:55:00,156.34,156.5,156.29,156.5,1121.0
2021-04-09 17:54:00,156.5,156.5,156.5,156.5,277.0
2021-04-09 17:51:00,156.95,156.95,156.95,156.95,193.0
2021-04-09 17:50:00,156.95,156.95,156.95,156.95,172.0
2021-04-09 17:47:00,156.95,156.95,156.95,156.95,701.0
2021-04-09 17:46:00,156.31,156.31,156.31,156.31,626.0
2021-04-09 17:45:00,156.8,156.95,156.8,156.95,497.0
2021-04-09 17:43:00,156.27,156.27,156.27,156.27,273.0
2021-04-09 17:39:00,156.22,156.36,156.22,156.36,737.0
2021-04-09 17:37:00,156.33,156.33,156.33,156.33,470.0
2021-04-09 17:34:00,156.34,156.34,156.34,156.34,829.0
2021-04-09 17:33:00,156.33,156.33,156.33,156.33,252.0
2021-04-09 17:32:00,156.34,156.34,156.34,156.34,2132.0
2021-04-09 17:30:00,156.75,156.75,156.75,156.75,214.0
2021-04-09 17:29:00,156.61,156.61,156.6,156.6,869.0
2021-04-09 17:28:00,156.75,156.75,156.75,156.75,205.0
2021-04-09 17:27:00,157.0,157.14,157.0,157.14,307.0
2021-04-09 17:25:00,157.2,157.2,157.2,157.2,257.0
2021-04-09 17:24:00,156.6,156.6,156.6,156.6,513.0
2021-04-09 17:21:00,157.49,157.49,157.49,157.49,370.0
2021-04-09 17:18:00,156.89,156.89,156.89,156.89,316.0
2021-04-09 17:17:00,156.15,156.15,156.15,156.15,321.0
2021-04-09 17:16:00,156.8,156.8,156.8,156.8,524.0
2021-04-09 17:15:00,156.84,157.0,156.84,157.0,824.0
2021-04-09 17:11:00,156.0,156.0,156.0,156.0,443.0
2021-04-09 17:10:00,155.9,156.0,155.9,156.0,634.0
2021-04-09 17:08:00,155.6,155.6,155.6,155.6,439.0
